,book_imbalance,mid_vwap,timestamp
0,1853.1984558328986,37650841.559510835,2022-06-07 10:55:44.622648
0,223.0882642418146,37663101.02313213,2022-06-07 10:55:46.021156
0,2001.7477589398623,37659198.29566701,2022-06-07 10:55:47.511919
0,-485.6630651652813,37650575.36685465,2022-06-07 10:55:49.028603
0,2170.4608451649547,37653463.045814365,2022-06-07 10:55:50.412248
0,10.407451592385769,37653368.33154105,2022-06-07 10:55:51.920119
0,-775.1726509407163,37659265.923075825,2022-06-07 10:55:53.465480
0,-2192.7973562330008,37665162.1801175,2022-06-07 10:55:54.827995
0,-2320.923148840666,37665086.57018633,2022-06-07 10:55:56.160178
0,1159.5568750351667,37666429.97390146,2022-06-07 10:55:57.365947
0,583.6199683696032,37665455.639675826,2022-06-07 10:55:58.660013
0,-1375.1705890670419,37667671.575767666,2022-06-07 10:55:59.941393
0,-533.6478162780404,37664562.81705916,2022-06-07 10:56:01.165086
0,-852.1704602614045,37662193.23511487,2022-06-07 10:56:02.423538
0,-3085.3216827362776,37660455.550971836,2022-06-07 10:56:03.680546
0,-2554.8576467633247,37657264.695644334,2022-06-07 10:56:05.099337
0,569.1849808096886,37650635.00167616,2022-06-07 10:56:06.493485
0,1456.9023902192712,37650805.020813525,2022-06-07 10:56:07.725840
0,68.17824845761061,37661584.163535014,2022-06-07 10:56:08.963816
0,68.17824845761061,37661584.163535014,2022-06-07 10:56:10.161320
0,-770.9349685162306,37670535.884386346,2022-06-07 10:56:11.477466
0,-591.9635938480496,37675596.06497071,2022-06-07 10:56:12.707862
0,1628.8610247001052,37689499.01985623,2022-06-07 10:56:13.971192
0,-1144.7142531648278,37692320.88342614,2022-06-07 10:56:15.326265
0,-2637.627589248121,37708386.05181424,2022-06-07 10:56:16.695722
0,-3838.074539989233,37745649.88838369,2022-06-07 10:56:39.135990
0,-3838.074539989233,37745649.88838369,2022-06-07 10:56:40.404076
0,-2024.7337044253945,37745021.73775888,2022-06-07 10:56:41.824071
0,373.60773229599,37747029.17107351,2022-06-07 10:56:43.249077
0,2803.5290846303105,37753933.08911731,2022-06-07 10:56:44.593076
0,-2110.3936074748635,37768570.46050255,2022-06-07 10:56:45.809303
0,1702.3533939793706,37769144.51085152,2022-06-07 10:56:47.103226
0,2572.405319020152,37767641.08320504,2022-06-07 10:56:48.379794
0,1037.8655380308628,37770961.47894492,2022-06-07 10:56:49.662530
0,530.009724996984,37770020.47269603,2022-06-07 10:56:50.955937
0,-1988.020861402154,37746334.02851368,2022-06-07 10:56:52.149381
0,-2111.74853169173,37742887.68060782,2022-06-07 10:56:53.548804
0,382.3638966009021,37739364.002584875,2022-06-07 10:56:54.870534
0,-145.06642436236143,37725391.632439874,2022-06-07 10:56:56.074179
0,-924.7061667740345,37725788.626615584,2022-06-07 10:56:57.383139
0,-932.7246418446302,37728546.44236167,2022-06-07 10:56:58.584849
0,-1864.9523847997189,37733466.17441358,2022-06-07 10:56:59.795362
0,1302.1927763745189,37724316.83499546,2022-06-07 10:57:01.037251
0,-4420.7414654791355,37734404.71751208,2022-06-07 10:57:02.418224
0,131.74919088929892,37731452.90544513,2022-06-07 10:57:03.741034
0,61.91374621540308,37736862.41064721,2022-06-07 10:57:05.147048
0,-351.6662266328931,37738078.52668713,2022-06-07 10:57:06.371864
0,74.65109325945377,37738494.42432597,2022-06-07 10:57:07.674652
0,-351.6662266328931,37738078.52668713,2022-06-07 10:57:08.869676
0,1695.0080495625734,37767624.109819405,2022-06-07 10:57:10.128629
0,-110.16182229667902,37766852.7048697,2022-06-07 10:57:11.469338
0,591.1525941863656,37766035.79368075,2022-06-07 10:57:12.758481
0,694.9904092997313,37765831.28446445,2022-06-07 10:57:14.079327
0,-2095.2552305161953,37782088.729954824,2022-06-07 10:57:15.514246
0,439.19612251222134,37778727.849900626,2022-06-07 10:57:16.894998
0,1832.6024819016457,37772752.862613305,2022-06-07 10:57:18.112759
0,-1141.1828731149435,37780369.91676225,2022-06-07 10:57:19.429455
0,-496.2729289382696,37778524.66899115,2022-06-07 10:57:20.646083
0,-1543.5085729584098,37776827.86138368,2022-06-07 10:57:21.884089
0,-791.0416723713279,37772676.799197376,2022-06-07 10:57:23.093773
0,-1059.945700071752,37774913.53386663,2022-06-07 10:57:24.422967
0,-118.07627197355032,37775433.88693692,2022-06-07 10:57:25.878977
0,-218.23893328756094,37773741.09109998,2022-06-07 10:57:27.323385
0,-196.91025436669588,37775521.28164728,2022-06-07 10:57:28.771043
0,44.585279531776905,37775679.36912314,2022-06-07 10:57:30.223316
0,-2303.775537200272,37780927.33445354,2022-06-07 10:57:31.633103
0,1065.8519299849868,37788424.65099594,2022-06-07 10:57:33.117414
0,936.2646333128214,37787982.89304839,2022-06-07 10:57:34.315896
0,-723.5020278990269,37787065.5350738,2022-06-07 10:57:35.544978
0,-447.2679176554084,37781358.10131964,2022-06-07 10:57:36.820357
0,-880.8632636740804,37781203.179740295,2022-06-07 10:57:38.189914
0,314.74052771925926,37788373.27393563,2022-06-07 10:57:39.553835
0,-928.9074959605932,37784892.332965255,2022-06-07 10:57:40.781296
0,495.0079325810075,37782184.79972304,2022-06-07 10:57:42.075679
0,-1020.1325996220112,37783072.16498019,2022-06-07 10:57:43.426252
0,-1054.7225575968623,37783083.21223004,2022-06-07 10:57:44.782310
0,-918.8419123515487,37783075.81485024,2022-06-07 10:57:46.055074
0,-1113.235683746636,37783039.718929976,2022-06-07 10:57:47.269845
0,-3529.8441914767027,37772206.6540046,2022-06-07 10:57:48.604644
0,-1389.130636036396,37764024.811865926,2022-06-07 10:57:49.855990
0,-2876.9351092278957,37768789.16534218,2022-06-07 10:57:51.153648
0,-5525.397375397384,37775995.56137157,2022-06-07 10:57:52.406332
0,-5114.853860795498,37776575.449499846,2022-06-07 10:57:53.935555
0,-686.9261964857578,37777715.25496493,2022-06-07 10:57:55.206553
0,1101.8409003317356,37785296.09447496,2022-06-07 10:57:56.604071
0,940.5351449772716,37790050.83607833,2022-06-07 10:57:57.988625
0,-4.9095218777656555,37785303.04939675,2022-06-07 10:57:59.247047
0,270.5508653074503,37781204.714224696,2022-06-07 10:58:00.543891
0,-1238.3484182059765,37781029.846902914,2022-06-07 10:58:01.832032
0,-1051.9636244997382,37779863.31402655,2022-06-07 10:58:03.038602
0,973.4598867818713,37783416.29685907,2022-06-07 10:58:04.374227
0,3922.2392748892307,37789510.946863025,2022-06-07 10:58:05.624472
0,959.260176025331,37805656.53723489,2022-06-07 10:58:06.955122
0,-708.2666454166174,37819861.18831504,2022-06-07 10:58:08.330199
0,3219.7385895848274,37824775.65427473,2022-06-07 10:58:09.730956
0,1099.2374437004328,37813311.79343307,2022-06-07 10:58:11.356343
0,670.5176342576742,37800376.17823589,2022-06-07 10:58:12.658324
0,2578.3539150580764,37795378.91223435,2022-06-07 10:58:13.907664
0,-1441.3260300010443,37800539.495369434,2022-06-07 10:58:15.140978
0,-1242.9323590025306,37800974.72785582,2022-06-07 10:58:16.314627
0,-850.1320368498564,37812431.11223416,2022-06-07 10:58:17.582806
0,-670.7576638162136,37818042.51654722,2022-06-07 10:58:18.877617
0,-49.22408863157034,37824464.24164562,2022-06-07 10:58:20.185387
0,-49.22408863157034,37824464.24164562,2022-06-07 10:58:21.612974
0,5431.252423681319,37793833.43258025,2022-06-07 10:58:22.937330
0,-2076.279993891716,37802368.02684458,2022-06-07 10:58:24.210900
0,1718.3880883902311,37813788.92607972,2022-06-07 10:58:25.471206
0,-250.16481079906225,37811121.24733377,2022-06-07 10:58:26.743196
0,-2858.4041224718094,37813351.27730441,2022-06-07 10:58:28.014415
0,857.382676705718,37809214.61606282,2022-06-07 10:58:29.331409
0,193.4350858554244,37816473.230769224,2022-06-07 10:58:30.638413
0,286.2181006371975,37826911.07177571,2022-06-07 10:58:31.924413
0,-228.434205904603,37816499.97383034,2022-06-07 10:58:33.327270
0,1259.0786754786968,37813745.32784659,2022-06-07 10:58:34.774001
0,2431.0539085119963,37816572.29724242,2022-06-07 10:58:36.139232
0,-518.9067073985934,37815741.980290085,2022-06-07 10:58:37.612128
0,-6002.460799239576,37808974.681951344,2022-06-07 10:58:38.819719
0,-2387.77803016454,37800107.38189085,2022-06-07 10:58:40.020427
0,-597.8538842052221,37795045.916378714,2022-06-07 10:58:41.212593
0,-1728.7186502367258,37795390.385324046,2022-06-07 10:58:42.414998
0,-1882.5228665471077,37794419.08970115,2022-06-07 10:58:43.669988
0,-1365.5187938958406,37806250.62834899,2022-06-07 10:58:45.105013
0,-909.1112786009908,37799134.88962121,2022-06-07 10:58:47.234876
0,2050.414624169469,37796410.394367404,2022-06-07 10:58:48.528188
0,-2446.648725539446,37809141.88314986,2022-06-07 10:58:49.835099
0,1259.9367075189948,37807992.95527786,2022-06-07 10:58:51.065619
0,916.005684427917,37803428.19795534,2022-06-07 10:58:52.475385
0,-458.9250752031803,37800100.224425115,2022-06-07 10:58:53.812433
0,-1048.3659339174628,37800380.10387766,2022-06-07 10:58:55.222889
0,533.8608276695013,37802053.96361932,2022-06-07 10:58:56.481800
0,922.2842920348048,37803295.51757373,2022-06-07 10:58:57.682348
0,271.73089134693146,37804203.10135095,2022-06-07 10:58:59.224858
0,-497.18156802654266,37804653.55105396,2022-06-07 10:59:00.406687
0,-175.02811451256275,37804666.24725293,2022-06-07 10:59:01.642683
0,1804.3293118700385,37802791.309660755,2022-06-07 10:59:02.898330
0,-345.49786043167114,37802429.646149695,2022-06-07 10:59:04.136166
0,-345.49786043167114,37802429.646149695,2022-06-07 10:59:05.615276
0,-436.093868419528,37803757.3815022,2022-06-07 10:59:06.969048
0,-325.80062349140644,37813838.26890561,2022-06-07 10:59:08.436988
0,2166.786341652274,37814060.95422024,2022-06-07 10:59:09.665617
0,-3435.8273378908634,37805317.46858021,2022-06-07 10:59:10.921647
0,12.50318942964077,37800396.100301325,2022-06-07 10:59:12.153752
0,410.0057534426451,37800737.90345162,2022-06-07 10:59:13.469428
0,-2160.5125611796975,37805539.386116974,2022-06-07 10:59:14.626729
0,-2063.1169413104653,37805954.69730964,2022-06-07 10:59:15.882824
0,128.70026533305645,37803103.30782686,2022-06-07 10:59:17.266536
0,388.3106018155813,37802026.81502269,2022-06-07 10:59:18.509391
0,965.5574129894376,37801059.88205208,2022-06-07 10:59:19.760971
0,-1628.7678027004004,37794262.91061886,2022-06-07 10:59:20.989062
0,-877.9103980511427,37790361.20311648,2022-06-07 10:59:22.214897
0,-1044.342945381999,37786505.670014985,2022-06-07 10:59:23.476356
0,-1044.342945381999,37786505.670014985,2022-06-07 10:59:24.779089
0,-486.6406604349613,37769239.13710643,2022-06-07 10:59:26.221573
0,-1531.9644573628902,37772099.043511875,2022-06-07 10:59:27.666997
0,-1514.3402056768537,37772501.82860525,2022-06-07 10:59:29.137188
0,-451.12072348594666,37773204.08406511,2022-06-07 10:59:30.594852
0,-16.091879084706306,37774225.133608095,2022-06-07 10:59:31.929613
0,-1700.4066642224789,37770203.86160106,2022-06-07 10:59:33.199863
0,-1700.4066642224789,37770203.86160106,2022-06-07 10:59:34.446229
0,571.90202306211,37784510.45565359,2022-06-07 10:59:35.754989
0,-1743.4173158630729,37801717.5651079,2022-06-07 10:59:36.996827
0,-1909.884381443262,37802385.923619494,2022-06-07 10:59:38.251449
0,17.906591050326824,37806554.575310126,2022-06-07 10:59:39.497911
0,581.1726919561625,37809884.04723884,2022-06-07 10:59:40.920634
0,-819.8998402133584,37811022.7389128,2022-06-07 10:59:42.365898
0,-1571.8833374232054,37809985.36680475,2022-06-07 10:59:43.807485
0,-1265.2038077786565,37800209.41650437,2022-06-07 10:59:45.139023
0,-2048.5268174633384,37796057.4545345,2022-06-07 10:59:46.414493
0,-1006.4650708660483,37794089.92696805,2022-06-07 10:59:47.673268
0,-1605.0094376057386,37798952.44639906,2022-06-07 10:59:48.971777
0,-3542.120040781796,37798486.3365713,2022-06-07 10:59:50.230321
0,-3245.4370690882206,37798468.26549689,2022-06-07 10:59:51.488099
0,-3157.4156254157424,37798792.96895226,2022-06-07 10:59:52.776077
0,-340.9116579219699,37796307.93477977,2022-06-07 10:59:54.128765
0,-1509.6740887612104,37798602.71327475,2022-06-07 10:59:55.555263
0,-1607.2920719385147,37783197.92927814,2022-06-07 10:59:56.942107
0,-664.7392060756683,37783529.671761796,2022-06-07 10:59:58.159948
0,488.50222377479076,37787685.28734204,2022-06-07 10:59:59.375838
0,488.50222377479076,37787685.28734204,2022-06-07 11:00:00.596332
0,-472.55248855799437,37779849.37321119,2022-06-07 11:00:01.903491
0,962.537758462131,37778610.820124835,2022-06-07 11:00:03.170140
0,-1370.769137352705,37783911.69171548,2022-06-07 11:00:04.409493
0,-2630.1300335377455,37774202.22955235,2022-06-07 11:00:05.739671
0,-1220.7606589570642,37779437.745342925,2022-06-07 11:00:06.981443
0,-2634.227285698056,37762948.61707725,2022-06-07 11:00:08.236084
0,-1650.6900197193027,37752124.35394566,2022-06-07 11:00:09.564366
0,-1652.8769293949008,37767718.48348206,2022-06-07 11:00:10.877474
0,-1237.5056013837457,37764336.53603425,2022-06-07 11:00:12.115534
0,749.9675841927528,37755538.24434647,2022-06-07 11:00:13.418917
0,859.6813712120056,37756551.15535401,2022-06-07 11:00:14.712202
0,-634.4121584743261,37746249.24465311,2022-06-07 11:00:16.112164
0,433.98657020926476,37745948.35061276,2022-06-07 11:00:17.681299
0,-420.7957346737385,37753854.65235313,2022-06-07 11:00:19.017923
0,466.5052191391587,37765943.697235785,2022-06-07 11:00:20.524929
0,411.8022341802716,37759315.94233094,2022-06-07 11:00:21.892757
0,-3435.3842386603355,37753266.45720616,2022-06-07 11:00:23.296920
0,-5.003605052828789,37745846.12147622,2022-06-07 11:00:24.770840
0,72.28880624473095,37736749.35397192,2022-06-07 11:00:25.988974
0,-528.5829924196005,37730826.14838083,2022-06-07 11:00:27.224143
0,-796.9230583682656,37730055.93573755,2022-06-07 11:00:28.545978
0,1182.2690959051251,37737661.32959998,2022-06-07 11:00:29.827522
0,907.6754107773304,37734701.34927584,2022-06-07 11:00:31.122296
0,319.2675725221634,37733518.09980875,2022-06-07 11:00:32.423169
0,-1013.5373406037688,37733066.0725113,2022-06-07 11:00:34.030774
0,200.76173104345798,37724313.73468776,2022-06-07 11:00:35.342519
0,-1190.3679280504584,37728605.60124236,2022-06-07 11:00:36.698116
0,-303.27162370085716,37728341.877248466,2022-06-07 11:00:39.057345
0,-554.3420011624694,37729468.57269685,2022-06-07 11:00:40.355898
0,1236.9846094921231,37735077.06748327,2022-06-07 11:00:41.571239
0,-422.95252907276154,37741436.18729894,2022-06-07 11:00:42.802088
0,924.4682444185019,37761882.38006769,2022-06-07 11:00:44.065667
0,1885.873909048736,37765775.679719746,2022-06-07 11:00:45.461986
0,312.235407166183,37768379.41349669,2022-06-07 11:00:46.853142
0,-762.3085680007935,37758810.60155138,2022-06-07 11:00:48.256901
0,638.531621567905,37752345.23808056,2022-06-07 11:00:49.733237
0,251.61844916641712,37741319.246676296,2022-06-07 11:00:50.973751
0,1357.5870615914464,37739613.28569196,2022-06-07 11:00:52.243736
0,-1112.9310017749667,37746252.221349366,2022-06-07 11:00:53.553125
0,-1112.9310017749667,37746252.221349366,2022-06-07 11:00:54.860545
0,-947.028941385448,37749520.239758015,2022-06-07 11:00:56.172902
0,-523.7354083135724,37749655.98046915,2022-06-07 11:00:57.500942
0,-330.21505753695965,37749970.57400931,2022-06-07 11:00:58.934451
0,1465.9406866133213,37737391.001474485,2022-06-07 11:01:00.242499
0,469.3580757007003,37733896.58224627,2022-06-07 11:01:01.638945
0,-213.23721400648355,37734014.828293435,2022-06-07 11:01:03.079364
0,-279.4654915779829,37735119.06169225,2022-06-07 11:01:04.402734
0,-279.4654915779829,37735119.06169225,2022-06-07 11:01:05.570792
0,600.8765461295843,37738762.17982847,2022-06-07 11:01:06.765619
0,1016.669405028224,37735698.04987672,2022-06-07 11:01:07.992986
0,544.905873067677,37729492.86131669,2022-06-07 11:01:09.282759
0,-2369.5521484315395,37726982.519794464,2022-06-07 11:01:10.579977
0,-741.2432259321213,37724178.44497228,2022-06-07 11:01:11.866999
0,-1912.9811549633741,37721889.47314661,2022-06-07 11:01:13.292642
0,-3356.3171039149165,37729154.13251895,2022-06-07 11:01:14.679078
0,-2650.896733812988,37728034.80262111,2022-06-07 11:01:16.136827
0,-1976.7680616900325,37727431.15378616,2022-06-07 11:01:17.375011
0,-2651.480144456029,37728169.29792225,2022-06-07 11:01:18.674187
0,-1090.4505233243108,37719164.34627234,2022-06-07 11:01:19.956006
0,-757.6927343532443,37716908.429757334,2022-06-07 11:01:21.240034
0,-55.8191652148962,37715453.89776207,2022-06-07 11:01:22.528059
0,-1949.9116351902485,37710466.75133824,2022-06-07 11:01:23.790835
0,-1747.6683175638318,37701983.74949649,2022-06-07 11:01:25.101731
0,-2047.2368845641613,37701315.6569293,2022-06-07 11:01:26.526212
0,-2720.1769114881754,37695555.95365192,2022-06-07 11:01:27.893046
0,-1036.969387203455,37682030.59785324,2022-06-07 11:01:29.382115
0,-1519.0282443538308,37681486.08592308,2022-06-07 11:01:30.816010
0,-2445.4027033746243,37679814.488707736,2022-06-07 11:01:32.287417
0,-2655.6042704880238,37679170.85698947,2022-06-07 11:01:33.931937
0,-311.84888208657503,37675875.95506667,2022-06-07 11:01:35.418112
0,-404.663055382669,37676353.97753461,2022-06-07 11:01:38.152155
0,-722.9731128960848,37675744.44555856,2022-06-07 11:01:39.450154
0,-660.3106202036142,37675747.14605608,2022-06-07 11:01:40.798695
0,570.7077672630548,37665833.07296057,2022-06-07 11:01:44.140150
0,-403.9930038303137,37661590.524287015,2022-06-07 11:01:45.491546
0,-789.9819929748774,37659012.82224921,2022-06-07 11:01:46.738195
0,159.99919925630093,37655891.36921345,2022-06-07 11:01:48.026465
0,-1229.809172771871,37656219.351012126,2022-06-07 11:01:49.329342
0,2302.6544025093317,37667197.342530176,2022-06-07 11:01:50.665616
0,2302.6544025093317,37667197.342530176,2022-06-07 11:01:51.933876
0,-267.70090986043215,37671667.847148724,2022-06-07 11:01:53.247036
0,-656.5112522020936,37672032.79076317,2022-06-07 11:01:54.465796
0,329.3240177407861,37670083.07154809,2022-06-07 11:01:55.769905
0,225.76267578452826,37662738.93044703,2022-06-07 11:01:57.043710
0,118.12047567218542,37648109.96532295,2022-06-07 11:01:58.329601
0,403.7707131803036,37641798.57822694,2022-06-07 11:01:59.626867
0,-1547.8620793819427,37637877.6653317,2022-06-07 11:02:00.922497
0,-1075.3326373025775,37639667.428508,2022-06-07 11:02:02.643575
0,-829.4869743064046,37648614.86836485,2022-06-07 11:02:03.973576
0,-616.1494674682617,37649433.6590053,2022-06-07 11:02:05.340673
0,-2877.4284106194973,37648792.270971745,2022-06-07 11:02:07.218651
0,-24.188692905008793,37641825.14810723,2022-06-07 11:02:08.415625
0,-24.188692905008793,37641825.14810723,2022-06-07 11:02:09.635836
0,2187.6873942241073,37629989.740045905,2022-06-07 11:02:10.925810
0,1362.4505693688989,37628672.32262019,2022-06-07 11:02:12.818258
0,-2080.2200936079025,37624064.69479483,2022-06-07 11:02:14.158101
0,-2013.9466944485903,37624924.685805365,2022-06-07 11:02:15.544183
0,-3104.4196275621653,37624488.37529066,2022-06-07 11:02:16.780582
0,1432.7478695064783,37610976.68255055,2022-06-07 11:02:18.075238
0,-1511.0819014012814,37614295.30141969,2022-06-07 11:02:19.424657
0,-4817.742099948227,37621111.556650475,2022-06-07 11:02:20.787733
0,2422.064700230956,37620399.96650681,2022-06-07 11:02:22.020256
0,-1443.3123625591397,37617344.40151427,2022-06-07 11:02:23.341180
0,-1926.856271058321,37619058.47482412,2022-06-07 11:02:24.564433
0,-3952.9872833415866,37615306.083658114,2022-06-07 11:02:25.866396
0,-667.9049582108855,37613451.08239091,2022-06-07 11:02:27.156215
0,-1677.661489315331,37612838.25441824,2022-06-07 11:02:28.435967
0,-517.3595482707024,37612221.748627976,2022-06-07 11:02:29.740901
0,-2936.49344407022,37613805.95839746,2022-06-07 11:02:31.151510
0,-2974.7943133711815,37613835.87117644,2022-06-07 11:02:32.570621
0,-1195.0882758796215,37608665.70526564,2022-06-07 11:02:34.040615
0,-1597.93768940866,37608908.40555289,2022-06-07 11:02:35.531855
0,-663.5947456881404,37610560.71589059,2022-06-07 11:02:36.938299
0,120.14642810821533,37613953.98825179,2022-06-07 11:02:38.434001
0,1206.3558788746595,37614656.465391435,2022-06-07 11:02:40.013912
0,6041.997103013098,37604619.749985844,2022-06-07 11:02:41.413500
0,-1923.5469175204635,37614333.78924459,2022-06-07 11:02:42.904549
0,1926.9061300829053,37614894.55941112,2022-06-07 11:02:44.345542
0,-1606.279800310731,37625373.72810549,2022-06-07 11:02:45.762417
0,-517.6691852882504,37620025.67571885,2022-06-07 11:02:47.044965
0,840.8204505369067,37617734.692501515,2022-06-07 11:02:48.326110
0,455.9094092473388,37610482.76815134,2022-06-07 11:02:49.574458
0,-769.1136152148247,37610143.35046502,2022-06-07 11:02:50.891478
0,1049.2883028015494,37615260.93746671,2022-06-07 11:02:52.114513
0,1211.743756197393,37615242.88060839,2022-06-07 11:02:53.377300
0,849.8839066326618,37612139.060771435,2022-06-07 11:02:54.680792
0,1288.4168603345752,37609894.35477652,2022-06-07 11:02:56.057635
0,-1104.1619615852833,37615362.94991664,2022-06-07 11:02:57.421338
0,337.59606597572565,37613556.77215626,2022-06-07 11:02:58.714640
0,-107.85099176317453,37612288.889812246,2022-06-07 11:02:59.997420
0,487.07885324954987,37607949.47730933,2022-06-07 11:03:01.380665
0,-1389.157575212419,37606579.808841795,2022-06-07 11:03:02.649152
0,-550.1609994843602,37609674.603336625,2022-06-07 11:03:03.890413
0,1573.888984285295,37616691.123410895,2022-06-07 11:03:05.106882
0,1622.7338301166892,37616646.595460236,2022-06-07 11:03:06.438570
0,1394.1768099218607,37616966.84917036,2022-06-07 11:03:07.892389
0,2617.9780300557613,37613890.92219907,2022-06-07 11:03:09.339837
0,-1355.586526721716,37613313.99821228,2022-06-07 11:03:10.685690
0,-2038.0147955045104,37612863.046353675,2022-06-07 11:03:12.106828
0,53.03814247995615,37607088.885913074,2022-06-07 11:03:13.325848
0,-1615.466327816248,37605851.87633957,2022-06-07 11:03:14.657766
0,-1227.475765556097,37605470.615538165,2022-06-07 11:03:15.909950
0,-1595.351891003549,37603843.90978482,2022-06-07 11:03:17.254068
0,-936.0439408943057,37609964.41727574,2022-06-07 11:03:18.482750
0,2030.755195491016,37611020.26350029,2022-06-07 11:03:19.775316
0,-193.9628974944353,37610059.892394125,2022-06-07 11:03:21.983452
0,-1230.6044082418084,37614108.81290826,2022-06-07 11:03:23.183657
0,-212.64621146023273,37613494.26298412,2022-06-07 11:03:24.383920
0,-1203.0330221578479,37621134.39667022,2022-06-07 11:03:25.649049
0,-2335.73542086035,37622542.90295827,2022-06-07 11:03:26.943455
0,-1366.9229606613517,37619988.004517175,2022-06-07 11:03:28.389972
0,2840.470699556172,37625340.46615262,2022-06-07 11:03:29.848200
0,4262.157210759819,37626091.82074597,2022-06-07 11:03:31.274530
0,4999.532580971718,37624604.56265827,2022-06-07 11:03:32.749268
0,4179.790773577988,37624868.61972548,2022-06-07 11:03:34.111764
0,4179.790773577988,37624868.61972548,2022-06-07 11:03:35.590942
0,3598.4445919543505,37621134.73298897,2022-06-07 11:03:36.841391
0,1351.4971890300512,37626723.86974394,2022-06-07 11:03:38.104484
0,2900.0596855282784,37634704.16239138,2022-06-07 11:03:39.435097
0,2157.530227713287,37637010.64609649,2022-06-07 11:03:40.659609
0,2844.6300937458873,37636822.88038844,2022-06-07 11:03:41.957289
0,-1970.4177009314299,37630149.79214242,2022-06-07 11:03:43.262751
0,-1426.8190714940429,37631453.93818797,2022-06-07 11:03:45.533165
0,4203.324316166341,37633130.89216493,2022-06-07 11:03:46.825228
0,2937.0437563434243,37636753.92096329,2022-06-07 11:03:48.155442
0,-169.31187616288662,37640258.920242816,2022-06-07 11:03:49.431372
0,-169.31187616288662,37640258.920242816,2022-06-07 11:03:50.752600
0,836.540400646627,37631015.832119375,2022-06-07 11:03:52.089328
0,-528.1343394219875,37631089.76822254,2022-06-07 11:03:53.413360
0,-850.125879637897,37631734.689160705,2022-06-07 11:03:54.924586
0,-2774.454736098647,37631689.4251707,2022-06-07 11:03:56.364290
0,-1857.8836795836687,37631905.06998466,2022-06-07 11:03:57.736524
0,2999.3487216606736,37631740.25314295,2022-06-07 11:03:59.171779
0,-2621.1426571831107,37642249.318492055,2022-06-07 11:04:00.539419
0,-2588.9929084330797,37639572.87045124,2022-06-07 11:04:02.074720
0,-5079.139224149287,37632441.59793945,2022-06-07 11:04:03.622849
0,-4804.463636286557,37632435.19799203,2022-06-07 11:04:05.093715
0,149.23202999681234,37635827.63737814,2022-06-07 11:04:06.529564
0,-52.37714648991823,37632461.77112029,2022-06-07 11:04:08.723917
0,976.479893013835,37631816.16558001,2022-06-07 11:04:09.917169
0,834.1759173721075,37631759.556166,2022-06-07 11:04:11.158440
0,2362.018873527646,37629723.0590253,2022-06-07 11:04:12.453119
0,3508.5497600510716,37629506.2607019,2022-06-07 11:04:13.812197
0,-696.4908914864063,37635477.18114258,2022-06-07 11:04:15.267386
0,-806.8402692899108,37632904.1735833,2022-06-07 11:04:16.509547
0,2289.6893697306514,37631685.311579674,2022-06-07 11:04:17.807708
0,-959.4150645658374,37639012.92618863,2022-06-07 11:04:19.256218
0,451.5393825992942,37641087.17064371,2022-06-07 11:04:20.462614
0,1246.614664979279,37642092.60132073,2022-06-07 11:04:21.727114
0,-490.8559146746993,37644877.22270262,2022-06-07 11:04:22.919225
0,2610.029941678047,37640665.047190666,2022-06-07 11:04:24.221136
0,167.58586245030165,37643688.52548612,2022-06-07 11:04:25.620756
0,1878.414807125926,37642127.225779444,2022-06-07 11:04:27.048595
0,1206.89261944592,37648894.52573164,2022-06-07 11:04:28.516720
0,2925.765392586589,37652919.25347322,2022-06-07 11:04:30.763276
0,998.5786386877298,37653756.90920585,2022-06-07 11:04:31.964503
0,-1545.953739196062,37655111.08672522,2022-06-07 11:04:33.259029
0,-2210.4115767627954,37654818.40966879,2022-06-07 11:04:34.541331
0,-2260.489423431456,37655056.86756262,2022-06-07 11:04:36.079439
0,-321.0590509772301,37650746.548215315,2022-06-07 11:04:37.369096
0,-692.6860211789608,37653206.85540955,2022-06-07 11:04:38.725494
0,-831.9510940685868,37653566.49842705,2022-06-07 11:04:39.962415
0,-1017.476087257266,37652592.67410568,2022-06-07 11:04:41.269894
0,218.94727596640587,37649774.59674986,2022-06-07 11:04:42.557970
0,-1402.5479945391417,37651696.267414115,2022-06-07 11:04:43.825377
0,70.96951647847891,37646908.33847624,2022-06-07 11:04:45.098134
0,1225.0441393256187,37652412.010777585,2022-06-07 11:04:46.351617
0,1430.2673966661096,37653766.41076563,2022-06-07 11:04:47.655949
0,1148.1503778994083,37654027.30496148,2022-06-07 11:04:49.162959
0,1320.1758206486702,37654220.80167384,2022-06-07 11:04:50.583851
0,902.0290424749255,37658651.92552371,2022-06-07 11:04:51.995025
0,1615.6887253075838,37664301.352297366,2022-06-07 11:04:53.501841
0,1615.6887253075838,37664301.352297366,2022-06-07 11:04:54.856465
0,648.6394306123257,37667470.3262044,2022-06-07 11:04:56.142609
0,-1538.2553755939007,37674877.63280165,2022-06-07 11:04:57.383371
0,-1538.2553755939007,37674877.63280165,2022-06-07 11:04:58.671283
0,595.0124021545053,37663664.190424904,2022-06-07 11:04:59.921682
0,-424.7380559667945,37674251.09032515,2022-06-07 11:05:01.173120
0,-424.7380559667945,37674251.09032515,2022-06-07 11:05:02.484872
0,-1647.1965520754457,37676784.09394963,2022-06-07 11:05:03.899384
0,-2727.1702790483832,37670968.70535057,2022-06-07 11:05:05.258332
